scenario_id,initial_state,initial_state_definition,p_doublet_requested,p_doublet_initial,reference_rate_s^-1,duration_over_reference,duration_s,mixing_over_reference,local_mixing_proxy_rad_s,radical_relaxation_over_reference,radical_relaxation_s^-1,oxygen_relaxation_over_reference,oxygen_relaxation_s^-1,escape_over_reference,k_escape_s^-1,kd_over_reference,k_doublet_s^-1,kq_over_kd,k_quartet_s^-1,final_doublet_population,final_quartet_population,final_total_survival,doublet_reaction_yield_per_encounter,quartet_reaction_yield_per_encounter,primary_superoxide_yield_per_encounter,escape_yield_per_encounter,unresolved_probability,probability_balance,probability_balance_error,solver,solver_samples,output_class,units,non_predictive,limitations,scenario,relaxation_over_reference,samples,survival_probability,commit,dirty_tree,source_fingerprint_sha256,config_identity,config_sha256,provenance_identity,provenance_sha256
vary_mixing_over_reference:0.1,unpolarized,unpolarized I6/6,,0.33333333333333337,1000000.0,8.0,8e-06,0.1,100000.0,0.1,100000.0,0.1,100000.0,1.0,1000000.0,1.0,1000000.0,0.1,100000.0,4.7454277921374204e-06,6.610712173408086e-05,7.085254952621829e-05,0.17486288712317288,0.05910939756401093,0.2339722846871838,0.7659568627632805,7.085254952621829e-05,0.9999999999999905,9.547918011776346e-15,constant-generator matrix exponential Pade(13),81,dimensionless populations/per-encounter yields,dimensionless per encounter unless field name gives s^-1 or s,True,"Illustrative one-factor-at-a-time grid; bounds are not measured ranges or probability priors. Results are populations and per-encounter yields, not concentrations or biological fluxes. No encounter yield is converted to molarity, and no continuous biological ROS source is modeled.",vary_mixing_over_reference:0.1,0.1,81,7.085254952621829e-05,4e863b04abf00d77462be6bdf33a6b2ad343ab81,True,5be1e94298b14dbd9a2bead98c4b7ccfcddf8b3283caa5e1610ddb3259caa269,configs/doxorubicin_parameters.json,0b7d200aedee3aed703b810ad54927a2126d9ee0952f6ef87cf5ebb57992d345,configs/parameter_provenance.csv,86c4261fcb9616a643db79340fe0b7398ba10a5c46464e67e8b697bcfc3a4ec9
vary_mixing_over_reference:0.1,doublet,doublet-manifold mixture PD/2,,0.9999999999999999,1000000.0,8.0,8e-06,0.1,100000.0,0.1,100000.0,0.1,100000.0,1.0,1000000.0,1.0,1000000.0,0.1,100000.0,9.675434606681287e-07,1.3268739915744115e-05,1.4236283376412246e-05,0.4699313735668273,0.005465728780269228,0.47539710234709653,0.5245886613695152,1.4236283376412246e-05,0.9999999999999881,1.1879386363489175e-14,constant-generator matrix exponential Pade(13),81,dimensionless populations/per-encounter yields,dimensionless per encounter unless field name gives s^-1 or s,True,"Illustrative one-factor-at-a-time grid; bounds are not measured ranges or probability priors. Results are populations and per-encounter yields, not concentrations or biological fluxes. No encounter yield is converted to molarity, and no continuous biological ROS source is modeled.",vary_mixing_over_reference:0.1,0.1,81,1.4236283376412246e-05,4e863b04abf00d77462be6bdf33a6b2ad343ab81,True,5be1e94298b14dbd9a2bead98c4b7ccfcddf8b3283caa5e1610ddb3259caa269,configs/doxorubicin_parameters.json,0b7d200aedee3aed703b810ad54927a2126d9ee0952f6ef87cf5ebb57992d345,configs/parameter_provenance.csv,86c4261fcb9616a643db79340fe0b7398ba10a5c46464e67e8b697bcfc3a4ec9
vary_mixing_over_reference:0.1,quartet,quartet-manifold mixture PQ/4,,-1.008102552748629e-17,1000000.0,8.0,8e-06,0.1,100000.0,0.1,100000.0,0.1,100000.0,1.0,1000000.0,1.0,1000000.0,0.1,100000.0,6.634369957872064e-06,9.252631264324926e-05,9.916068260112132e-05,0.02732864390134613,0.08593123195588179,0.11325987585722791,0.8866409634601622,9.916068260112132e-05,0.9999999999999911,8.881784197001252e-15,constant-generator matrix exponential Pade(13),81,dimensionless populations/per-encounter yields,dimensionless per encounter unless field name gives s^-1 or s,True,"Illustrative one-factor-at-a-time grid; bounds are not measured ranges or probability priors. Results are populations and per-encounter yields, not concentrations or biological fluxes. No encounter yield is converted to molarity, and no continuous biological ROS source is modeled.",vary_mixing_over_reference:0.1,0.1,81,9.916068260112132e-05,4e863b04abf00d77462be6bdf33a6b2ad343ab81,True,5be1e94298b14dbd9a2bead98c4b7ccfcddf8b3283caa5e1610ddb3259caa269,configs/doxorubicin_parameters.json,0b7d200aedee3aed703b810ad54927a2126d9ee0952f6ef87cf5ebb57992d345,configs/parameter_provenance.csv,86c4261fcb9616a643db79340fe0b7398ba10a5c46464e67e8b697bcfc3a4ec9
vary_mixing_over_reference:0.1,mixture,manifold mixture pD=0.25,0.25,0.24999999999999994,1000000.0,8.0,8e-06,0.1,100000.0,0.1,100000.0,0.1,100000.0,1.0,1000000.0,1.0,1000000.0,0.1,100000.0,5.217663333571083e-06,7.271191946137302e-05,7.79295827949441e-05,0.1379793263177165,0.06581485616197866,0.20379418247969516,0.7961278879375023,7.79295827949441e-05,0.9999999999999925,7.549516567451064e-15,constant-generator matrix exponential Pade(13),81,dimensionless populations/per-encounter yields,dimensionless per encounter unless field name gives s^-1 or s,True,"Illustrative one-factor-at-a-time grid; bounds are not measured ranges or probability priors. Results are populations and per-encounter yields, not concentrations or biological fluxes. No encounter yield is converted to molarity, and no continuous biological ROS source is modeled.",vary_mixing_over_reference:0.1,0.1,81,7.79295827949441e-05,4e863b04abf00d77462be6bdf33a6b2ad343ab81,True,5be1e94298b14dbd9a2bead98c4b7ccfcddf8b3283caa5e1610ddb3259caa269,configs/doxorubicin_parameters.json,0b7d200aedee3aed703b810ad54927a2126d9ee0952f6ef87cf5ebb57992d345,configs/parameter_provenance.csv,86c4261fcb9616a643db79340fe0b7398ba10a5c46464e67e8b697bcfc3a4ec9
vary_mixing_over_reference:0.1,mixture,manifold mixture pD=0.75,0.75,0.7499999999999999,1000000.0,8.0,8e-06,0.1,100000.0,0.1,100000.0,0.1,100000.0,1.0,1000000.0,1.0,1000000.0,0.1,100000.0,2.3842500849691132e-06,3.308313309762042e-05,3.546738318258953e-05,0.3592806911504571,0.025582104574172405,0.3848627957246295,0.6151017368921767,3.546738318258953e-05,0.9999999999999889,1.1102230246251565e-14,constant-generator matrix exponential Pade(13),81,dimensionless populations/per-encounter yields,dimensionless per encounter unless field name gives s^-1 or s,True,"Illustrative one-factor-at-a-time grid; bounds are not measured ranges or probability priors. Results are populations and per-encounter yields, not concentrations or biological fluxes. No encounter yield is converted to molarity, and no continuous biological ROS source is modeled.",vary_mixing_over_reference:0.1,0.1,81,3.546738318258953e-05,4e863b04abf00d77462be6bdf33a6b2ad343ab81,True,5be1e94298b14dbd9a2bead98c4b7ccfcddf8b3283caa5e1610ddb3259caa269,configs/doxorubicin_parameters.json,0b7d200aedee3aed703b810ad54927a2126d9ee0952f6ef87cf5ebb57992d345,configs/parameter_provenance.csv,86c4261fcb9616a643db79340fe0b7398ba10a5c46464e67e8b697bcfc3a4ec9
vary_mixing_over_reference:10,unpolarized,unpolarized I6/6,,0.33333333333333337,1000000.0,8.0,8e-06,10.0,10000000.0,0.1,100000.0,0.1,100000.0,1.0,1000000.0,1.0,1000000.0,0.1,100000.0,5.126710831234134e-06,3.234161614370937e-05,3.746832697494351e-05,0.21269926058838387,0.052233091863295424,0.2649323524516793,0.7350301792213342,3.746832697494351e-05,0.9999999999999883,1.1657341758564144e-14,constant-generator matrix exponential Pade(13),81,dimensionless populations/per-encounter yields,dimensionless per encounter unless field name gives s^-1 or s,True,"Illustrative one-factor-at-a-time grid; bounds are not measured ranges or probability priors. Results are populations and per-encounter yields, not concentrations or biological fluxes. No encounter yield is converted to molarity, and no continuous biological ROS source is modeled.",vary_mixing_over_reference:10,0.1,81,3.746832697494351e-05,4e863b04abf00d77462be6bdf33a6b2ad343ab81,True,5be1e94298b14dbd9a2bead98c4b7ccfcddf8b3283caa5e1610ddb3259caa269,configs/doxorubicin_parameters.json,0b7d200aedee3aed703b810ad54927a2126d9ee0952f6ef87cf5ebb57992d345,configs/parameter_provenance.csv,86c4261fcb9616a643db79340fe0b7398ba10a5c46464e67e8b697bcfc3a4ec9
vary_mixing_over_reference:10,doublet,doublet-manifold mixture PD/2,,0.9999999999999999,1000000.0,8.0,8e-06,10.0,10000000.0,0.1,100000.0,0.1,100000.0,1.0,1000000.0,1.0,1000000.0,0.1,100000.0,2.522863395366236e-06,1.2857269098336187e-05,1.538013249370242e-05,0.33119673325092486,0.030690104851422567,0.36188683810234745,0.6380977817651481,1.538013249370242e-05,0.9999999999999892,1.0769163338864018e-14,constant-generator matrix exponential Pade(13),81,dimensionless populations/per-encounter yields,dimensionless per encounter unless field name gives s^-1 or s,True,"Illustrative one-factor-at-a-time grid; bounds are not measured ranges or probability priors. Results are populations and per-encounter yields, not concentrations or biological fluxes. No encounter yield is converted to molarity, and no continuous biological ROS source is modeled.",vary_mixing_over_reference:10,0.1,81,1.538013249370242e-05,4e863b04abf00d77462be6bdf33a6b2ad343ab81,True,5be1e94298b14dbd9a2bead98c4b7ccfcddf8b3283caa5e1610ddb3259caa269,configs/doxorubicin_parameters.json,0b7d200aedee3aed703b810ad54927a2126d9ee0952f6ef87cf5ebb57992d345,configs/parameter_provenance.csv,86c4261fcb9616a643db79340fe0b7398ba10a5c46464e67e8b697bcfc3a4ec9
vary_mixing_over_reference:10,quartet,quartet-manifold mixture PQ/4,,-1.008102552748629e-17,1000000.0,8.0,8e-06,10.0,10000000.0,0.1,100000.0,0.1,100000.0,1.0,1000000.0,1.0,1000000.0,0.1,100000.0,6.428634549168083e-06,4.2083789666395956e-05,4.851242421556404e-05,0.15345052425711303,0.06300458536923183,0.21645510962634484,0.7834963779494295,4.851242421556404e-05,0.9999999999999899,1.0103029524088925e-14,constant-generator matrix exponential Pade(13),81,dimensionless populations/per-encounter yields,dimensionless per encounter unless field name gives s^-1 or s,True,"Illustrative one-factor-at-a-time grid; bounds are not measured ranges or probability priors. Results are populations and per-encounter yields, not concentrations or biological fluxes. No encounter yield is converted to molarity, and no continuous biological ROS source is modeled.",vary_mixing_over_reference:10,0.1,81,4.851242421556404e-05,4e863b04abf00d77462be6bdf33a6b2ad343ab81,True,5be1e94298b14dbd9a2bead98c4b7ccfcddf8b3283caa5e1610ddb3259caa269,configs/doxorubicin_parameters.json,0b7d200aedee3aed703b810ad54927a2126d9ee0952f6ef87cf5ebb57992d345,configs/parameter_provenance.csv,86c4261fcb9616a643db79340fe0b7398ba10a5c46464e67e8b697bcfc3a4ec9
vary_mixing_over_reference:10,mixture,manifold mixture pD=0.25,0.25,0.24999999999999994,1000000.0,8.0,8e-06,10.0,10000000.0,0.1,100000.0,0.1,100000.0,1.0,1000000.0,1.0,1000000.0,0.1,100000.0,5.452191760717627e-06,3.477715952438102e-05,4.0229351285098636e-05,0.19788707650556597,0.05492596523977955,0.2528130417453455,0.7471467289033604,4.0229351285098636e-05,0.9999999999999911,8.881784197001252e-15,constant-generator matrix exponential Pade(13),81,dimensionless populations/per-encounter yields,dimensionless per encounter unless field name gives s^-1 or s,True,"Illustrative one-factor-at-a-time grid; bounds are not measured ranges or probability priors. Results are populations and per-encounter yields, not concentrations or biological fluxes. No encounter yield is converted to molarity, and no continuous biological ROS source is modeled.",vary_mixing_over_reference:10,0.1,81,4.0229351285098636e-05,4e863b04abf00d77462be6bdf33a6b2ad343ab81,True,5be1e94298b14dbd9a2bead98c4b7ccfcddf8b3283caa5e1610ddb3259caa269,configs/doxorubicin_parameters.json,0b7d200aedee3aed703b810ad54927a2126d9ee0952f6ef87cf5ebb57992d345,configs/parameter_provenance.csv,86c4261fcb9616a643db79340fe0b7398ba10a5c46464e67e8b697bcfc3a4ec9
vary_mixing_over_reference:10,mixture,manifold mixture pD=0.75,0.75,0.7499999999999999,1000000.0,8.0,8e-06,10.0,10000000.0,0.1,100000.0,0.1,100000.0,1.0,1000000.0,1.0,1000000.0,0.1,100000.0,3.4993061838167013e-06,2.0163899240351124e-05,2.3663205424167826e-05,0.28676018100247225,0.038768724980874796,0.32552890598334705,0.674447430811218,2.3663205424167826e-05,0.9999999999999892,1.0769163338864018e-14,constant-generator matrix exponential Pade(13),81,dimensionless populations/per-encounter yields,dimensionless per encounter unless field name gives s^-1 or s,True,"Illustrative one-factor-at-a-time grid; bounds are not measured ranges or probability priors. Results are populations and per-encounter yields, not concentrations or biological fluxes. No encounter yield is converted to molarity, and no continuous biological ROS source is modeled.",vary_mixing_over_reference:10,0.1,81,2.3663205424167826e-05,4e863b04abf00d77462be6bdf33a6b2ad343ab81,True,5be1e94298b14dbd9a2bead98c4b7ccfcddf8b3283caa5e1610ddb3259caa269,configs/doxorubicin_parameters.json,0b7d200aedee3aed703b810ad54927a2126d9ee0952f6ef87cf5ebb57992d345,configs/parameter_provenance.csv,86c4261fcb9616a643db79340fe0b7398ba10a5c46464e67e8b697bcfc3a4ec9
